293868
word	neg	pos	rateNeg	ratePos
主要	51	108	0.0035824669851081763	0.007586400674346727
严谨	2	1	1.4048890137679124E-4	7.024445068839562E-5
相当	89	253	0.00625175611126721	0.01777184602416409
憋屈	0	4	0.0	2.809778027535825E-4
意欲	1	0	7.024445068839562E-5	0.0
僵硬	3	2	2.1073335206518685E-4	1.4048890137679124E-4
低档	16	0	0.00112391121101433	0.0
熠	0	2	0.0	1.4048890137679124E-4
没味	1	2	7.024445068839562E-5	1.4048890137679124E-4
熟	27	62	0.0018966001685866817	0.0043551559426805286
熙	4	10	2.809778027535825E-4	7.024445068839561E-4
主观	1	2	7.024445068839562E-5	1.4048890137679124E-4
恭维	43	32	0.0030205113796010117	0.00224782242202866
过当	1	4	7.024445068839562E-5	2.809778027535825E-4
熊	0	3	0.0	2.1073335206518685E-4
确定性	0	1	0.0	7.024445068839562E-5
可憎	1	0	7.024445068839562E-5	0.0
肮脏	16	0	0.00112391121101433	0.0
便利	22	185	0.0015453779151447036	0.012995223377353189
要强	6	7	4.214667041303737E-4	4.917111548187693E-4
顾虑	0	1	0.0	7.024445068839562E-5
合度	0	18	0.0	0.001264400112391121
敞开	1	2	7.024445068839562E-5	1.4048890137679124E-4
沉重	4	0	2.809778027535825E-4	0.0
煌	4	28	2.809778027535825E-4	0.001966844619275077
光滑	0	1	0.0	7.024445068839562E-5
焕	2	8	1.4048890137679124E-4	5.61955605507165E-4
熙熙攘攘	1	0	7.024445068839562E-5	0.0
落伍	0	8	0.0	5.61955605507165E-4
不行	77	61	0.005408822703006463	0.0042849114919921326
热	431	913	0.03027535824669851	0.0641331834785052
不逊	5	4	3.5122225344197806E-4	2.809778027535825E-4
烦	90	89	0.006322000561955606	0.00625175611126721
可怕	30	10	0.0021073335206518687	7.024445068839561E-4
重要	25	49	0.0017561112672098904	0.003441978083731385
说不	85	75	0.005970778308513627	0.0052683338016296715
可怜	51	16	0.0035824669851081763	0.00112391121101433
公正	3	3	2.1073335206518685E-4	2.1073335206518685E-4
烈	121	78	0.00849957853329587	0.005479067153694858
烂	135	25	0.009483000842933409	0.0017561112672098904
灵活	0	5	0.0	3.5122225344197806E-4
便宜	155	301	0.01088788985670132	0.02114357965720708
自尊	0	1	0.0	7.024445068839562E-5
烁	1	2	7.024445068839562E-5	1.4048890137679124E-4
蛮荒	0	3	0.0	2.1073335206518685E-4
不方便	108	189	0.007586400674346727	0.013276201180106771
可恨	3	1	2.1073335206518685E-4	7.024445068839562E-5
工细	0	1	0.0	7.024445068839562E-5
炸	6	5	4.214667041303737E-4	3.5122225344197806E-4
诱人	0	2	0.0	1.4048890137679124E-4
淳朴	1	5	7.024445068839562E-5	3.5122225344197806E-4
可恶	12	1	8.429334082607474E-4	7.024445068839562E-5
温情	0	1	0.0	7.024445068839562E-5
火	197	299	0.013838156785613936	0.02100309075583029
灵	12	33	8.429334082607474E-4	0.0023180668727170554
灿	0	4	0.0	2.809778027535825E-4
饭桶	1	0	7.024445068839562E-5	0.0
质疑	9	2	6.322000561955605E-4	1.4048890137679124E-4
用功	0	1	0.0	7.024445068839562E-5
心旷神怡	0	7	0.0	4.917111548187693E-4
没劲	0	1	0.0	7.024445068839562E-5
无济于事	3	2	2.1073335206518685E-4	1.4048890137679124E-4
不三不四	2	0	1.4048890137679124E-4	0.0
做得好	0	4	0.0	2.809778027535825E-4
令人窒息	1	0	7.024445068839562E-5	0.0
不和谐	0	5	0.0	3.5122225344197806E-4
难看	3	4	2.1073335206518685E-4	2.809778027535825E-4
羡慕	0	2	0.0	1.4048890137679124E-4
重视	57	47	0.00400393368923855	0.003301489182354594
周到	7	246	4.917111548187693E-4	0.01728013486934532
可惜	28	105	0.001966844619275077	0.00737566732228154
有名气	0	6	0.0	4.214667041303737E-4
惊天动地	0	1	0.0	7.024445068839562E-5
首要	0	4	0.0	2.809778027535825E-4
无上	1	0	7.024445068839562E-5	0.0
汗颜	2	2	1.4048890137679124E-4	1.4048890137679124E-4
凄惨	1	0	7.024445068839562E-5	0.0
缈	0	1	0.0	7.024445068839562E-5
一般	494	854	0.034700758640067435	0.059988760887889854
妖艳	0	2	0.0	1.4048890137679124E-4
缺	97	316	0.006813711716774375	0.022197246417533015
提倡	3	1	2.1073335206518685E-4	7.024445068839562E-5
毫不犹豫	2	3	1.4048890137679124E-4	2.1073335206518685E-4
不客气	6	2	4.214667041303737E-4	1.4048890137679124E-4
诚心	1	0	7.024445068839562E-5	0.0
地道	5	17	3.5122225344197806E-4	0.0011941556617027255
不胜	2	6	1.4048890137679124E-4	4.214667041303737E-4
罔	1	1	7.024445068839562E-5	7.024445068839562E-5
可靠	1	0	7.024445068839562E-5	0.0
不顾	3	0	2.1073335206518685E-4	0.0
不熟练	3	6	2.1073335206518685E-4	4.214667041303737E-4
清新	4	42	2.809778027535825E-4	0.002950266928912616
够呛	5	3	3.5122225344197806E-4	2.1073335206518685E-4
灰暗	3	2	2.1073335206518685E-4	1.4048890137679124E-4
清明	2	7	1.4048890137679124E-4	4.917111548187693E-4
甘心	1	1	7.024445068839562E-5	7.024445068839562E-5
美	125	600	0.008780556336049452	0.04214667041303737
呼之欲出	0	2	0.0	1.4048890137679124E-4
诧异	4	2	2.809778027535825E-4	1.4048890137679124E-4
羞	3	0	2.1073335206518685E-4	0.0
苦苦	1	1	7.024445068839562E-5	7.024445068839562E-5
羡	0	2	0.0	1.4048890137679124E-4
有同情心	1	0	7.024445068839562E-5	0.0
大吉	3	0	2.1073335206518685E-4	0.0
下饭	0	1	0.0	7.024445068839562E-5
诚恳	10	10	7.024445068839561E-4	7.024445068839561E-4
当面	9	2	6.322000561955605E-4	1.4048890137679124E-4
独出心裁	2	0	1.4048890137679124E-4	0.0
有用	19	14	0.0013346445630795167	9.834223096375386E-4
木然	0	1	0.0	7.024445068839562E-5
必要	18	19	0.001264400112391121	0.0013346445630795167
基础	4	7	2.809778027535825E-4	4.917111548187693E-4
优惠	36	100	0.002528800224782242	0.0070244450688395615
明了	12	2	8.429334082607474E-4	1.4048890137679124E-4
爽气	2	0	1.4048890137679124E-4	0.0
吝啬	0	4	0.0	2.809778027535825E-4
细致	4	40	2.809778027535825E-4	0.0028097780275358245
省心	0	5	0.0	3.5122225344197806E-4
伤心	3	2	2.1073335206518685E-4	1.4048890137679124E-4
清晰	15	11	0.0010536667603259344	7.726889575723518E-4
次等	1	0	7.024445068839562E-5	0.0
老实	5	8	3.5122225344197806E-4	5.61955605507165E-4
显贵	0	1	0.0	7.024445068839562E-5
彬彬有礼	0	17	0.0	0.0011941556617027255
繁重	2	1	1.4048890137679124E-4	7.024445068839562E-5
华而不实	2	0	1.4048890137679124E-4	0.0
明亮	3	39	2.1073335206518685E-4	0.002739533576847429
满不在乎	1	0	7.024445068839562E-5	0.0
悚然	3	2	2.1073335206518685E-4	1.4048890137679124E-4
关注	8	25	5.61955605507165E-4	0.0017561112672098904
熟练	6	11	4.214667041303737E-4	7.726889575723518E-4
不同意	7	4	4.917111548187693E-4	2.809778027535825E-4
细腻	0	2	0.0	1.4048890137679124E-4
感恩	0	2	0.0	1.4048890137679124E-4
轻松	5	10	3.5122225344197806E-4	7.024445068839561E-4
鸡蛋里挑骨头	0	1	0.0	7.024445068839562E-5
纷	12	3	8.429334082607474E-4	2.1073335206518685E-4
无味	1	2	7.024445068839562E-5	1.4048890137679124E-4
真实	13	4	9.13177858949143E-4	2.809778027535825E-4
堂皇	2	7	1.4048890137679124E-4	4.917111548187693E-4
红	42	106	0.002950266928912616	0.007445911772969935
约	102	148	0.007164933970216353	0.010396178701882551
纯	14	34	9.834223096375386E-4	0.002388311323405451
优秀	4	5	2.809778027535825E-4	3.5122225344197806E-4
腐烂	1	0	7.024445068839562E-5	0.0
不卫生	5	0	3.5122225344197806E-4	0.0
绝	203	187	0.01425962348974431	0.01313571227872998
暗自	1	0	7.024445068839562E-5	0.0
细	77	260	0.005408822703006463	0.01826355717898286
愤怒	13	3	9.13177858949143E-4	2.1073335206518685E-4
经	923	932	0.06483562798538915	0.06546782804158471
少不了	2	0	1.4048890137679124E-4	0.0
绷	0	1	0.0	7.024445068839562E-5
有理	4	4	2.809778027535825E-4	2.809778027535825E-4
寒碜	1	4	7.024445068839562E-5	2.809778027535825E-4
灯火阑珊	0	1	0.0	7.024445068839562E-5
了不起	1	0	7.024445068839562E-5	0.0
忧虑	1	0	7.024445068839562E-5	0.0
绮	0	2	0.0	1.4048890137679124E-4
远大	1	2	7.024445068839562E-5	1.4048890137679124E-4
紧	109	124	0.007656645125035122	0.008710311885361057
索	68	65	0.004776622646810902	0.004565889294745715
细细	0	2	0.0	1.4048890137679124E-4
不良	9	8	6.322000561955605E-4	5.61955605507165E-4
称赞	6	15	4.214667041303737E-4	0.0010536667603259344
紊	2	2	1.4048890137679124E-4	1.4048890137679124E-4
蒙蒙	4	2	2.809778027535825E-4	1.4048890137679124E-4
前卫	6	2	4.214667041303737E-4	1.4048890137679124E-4
刚好	9	25	6.322000561955605E-4	0.0017561112672098904
愉悦	0	7	0.0	4.917111548187693E-4
絮	1	0	7.024445068839562E-5	0.0
浅尝辄止	0	1	0.0	7.024445068839562E-5
隐秘	0	2	0.0	1.4048890137679124E-4
按时	3	2	2.1073335206518685E-4	1.4048890137679124E-4
灰蒙蒙	4	0	2.809778027535825E-4	0.0
详尽	4	2	2.809778027535825E-4	1.4048890137679124E-4
自得	0	1	0.0	7.024445068839562E-5
无华	0	1	0.0	7.024445068839562E-5
乱七八糟	9	4	6.322000561955605E-4	2.809778027535825E-4
热切	1	1	7.024445068839562E-5	7.024445068839562E-5
沮丧	2	0	1.4048890137679124E-4	0.0
赞成	1	0	7.024445068839562E-5	0.0
剩余	3	1	2.1073335206518685E-4	7.024445068839562E-5
愉快	55	54	0.003863444787861759	0.0037932003371733635
困难	17	21	0.0011941556617027255	0.001475133464456308
风景如画	0	2	0.0	1.4048890137679124E-4
新奇	0	1	0.0	7.024445068839562E-5
用心	4	16	2.809778027535825E-4	0.00112391121101433
接受	75	115	0.0052683338016296715	0.008078111829165496
多变	0	1	0.0	7.024445068839562E-5
低层	0	3	0.0	2.1073335206518685E-4
迷迷糊糊	4	1	2.809778027535825E-4	7.024445068839562E-5
庆幸	5	1	3.5122225344197806E-4	7.024445068839562E-5
喝斥	2	0	1.4048890137679124E-4	0.0
偷偷	0	3	0.0	2.1073335206518685E-4
指望	9	6	6.322000561955605E-4	4.214667041303737E-4
赞扬	2	8	1.4048890137679124E-4	5.61955605507165E-4
红色	7	5	4.917111548187693E-4	3.5122225344197806E-4
气愤	66	15	0.004636133745434111	0.0010536667603259344
心惊胆战	0	1	0.0	7.024445068839562E-5
热闹	8	69	5.61955605507165E-4	0.004846867097499297
严肃	10	2	7.024445068839561E-4	1.4048890137679124E-4
赤裸裸	1	0	7.024445068839562E-5	0.0
变态	4	1	2.809778027535825E-4	7.024445068839562E-5
精致	4	58	2.809778027535825E-4	0.004074178139926945
轻易	1	4	7.024445068839562E-5	2.809778027535825E-4
和蔼	0	8	0.0	5.61955605507165E-4
繁华	14	60	9.834223096375386E-4	0.004214667041303737
反感	5	0	3.5122225344197806E-4	0.0
新鲜	11	44	7.726889575723518E-4	0.0030907558302894073
好容易	1	1	7.024445068839562E-5	7.024445068839562E-5
完美	5	30	3.5122225344197806E-4	0.0021073335206518687
万不得已	2	1	1.4048890137679124E-4	7.024445068839562E-5
有条理	0	1	0.0	7.024445068839562E-5
点头	0	4	0.0	2.809778027535825E-4
说好	23	10	0.0016156223658330992	7.024445068839561E-4
丢脸	1	4	7.024445068839562E-5	2.809778027535825E-4
静悄	0	1	0.0	7.024445068839562E-5
精良	0	2	0.0	1.4048890137679124E-4
值钱	4	3	2.809778027535825E-4	2.1073335206518685E-4
欲哭无泪	3	0	2.1073335206518685E-4	0.0
精	40	109	0.0028097780275358245	0.007656645125035122
粹	5	6	3.5122225344197806E-4	4.214667041303737E-4
为难	0	5	0.0	3.5122225344197806E-4
尽可能	4	4	2.809778027535825E
